order_date,product_id,LocationKey,ship_date,order_priority,ship_mode,customer_name,segment,sales,quantity,discount,profit,shipping_cost
25/01/2013,OFF-PA-10000007,176,27/01/2013,High,First Class,Todd Boyes,Corporate,18,5,0%,8.28,3.73
1/02/2013,OFF-ST-10002214,64,3/02/2013,Medium,First Class,Cyma Kinney,Corporate,56,5,0%,14.677,3.61
2/04/2013,OFF-AP-10003590,168,3/04/2013,Critical,First Class,Cari MacIntyre,Corporate,2637,5,0%,949.2,14.98
13/05/2013,OFF-PA-10002040,9,16/05/2013,High,First Class,Susan Gilcrest,Corporate,249,5,0%,29.85,36.51
25/07/2013,FUR-FU-10002007,678,28/07/2013,Critical,First Class,Kristen Hastings,Corporate,84,5,0%,6.7,20.57
13/08/2013,OFF-BI-10004227,46,15/08/2013,High,First Class,Suzanne McNair,Corporate,244,5,0%,29.25,74.11
16/08/2013,OFF-AR-10002706,494,18/08/2013,Critical,First Class,Steve Chapman,Corporate,169,5,0%,81.1,45.9
16/08/2013,OFF-BI-10001399,433,18/08/2013,High,First Class,Ruben Ausman,Corporate,53,5,0%,8.85,13.73
24/08/2013,OFF-SU-10003559,55,27/08/2013,High,First Class,Thomas Seio,Corporate,65,5,0%,13.5,1.58
26/08/2013,OFF-FA-10001877,145,27/08/2013,High,First Class,Shaun Chance,Corporate,46,5,0%,9.1,14.27
6/09/2013,TEC-PH-10000896,163,8/09/2013,High,First Class,Dario Medina,Corporate,760,5,0%,258.15,102.18
9/09/2013,OFF-EN-10001991,166,11/09/2013,Medium,First Class,Brenda Bowman,Corporate,45,5,0%,0,3.09
12/09/2013,OFF-BI-10001754,379,14/09/2013,Medium,First Class,Anthony Jacobs,Corporate,70,5,0%,25.8,10.1
17/09/2013,OFF-LA-10003236,42,18/09/2013,Medium,First Class,Tom Stivers,Corporate,23,5,0%,7.65,3.68
19/09/2013,OFF-ST-10001729,91,22/09/2013,Medium,First Class,Stewart Carmichael,Corporate,681,5,0%,129.3,70.26
21/10/2013,TEC-MA-10003698,9,24/10/2013,High,First Class,Katharine Harms,Corporate,426,5,0%,4.2,93.34
22/10/2013,TEC-AC-10004743,21,24/10/2013,High,First Class,Brian Moss,Corporate,825,5,0%,297,130.96
16/11/2013,OFF-BI-10003899,389,19/11/2013,Critical,First Class,Michelle Ellison,Corporate,141,5,0%,0,17.78
25/11/2013,TEC-CO-10004535,433,27/11/2013,Critical,First Class,Stuart Van,Corporate,1591,5,0%,572.55,493.2
27/11/2013,OFF-BI-10004352,328,30/11/2013,Medium,First Class,Mark Cousins,Corporate,34,5,0%,16.875,3.99
28/11/2013,OFF-BI-10000977,610,1/12/2013,Critical,First Class,Rob Williams,Corporate,152,5,0%,69.92,48.49
28/11/2013,TEC-AC-10004633,610,1/12/2013,Critical,First Class,Rob Williams,Corporate,35,5,0%,15.378,9.73
7/12/2013,OFF-BI-10004227,109,8/12/2013,Medium,First Class,Denny Joy,Corporate,244,5,0%,29.25,49.29
25/12/2013,OFF-PA-10002986,172,26/12/2013,Medium,First Class,Benjamin Venier,Corporate,33,5,0%,16.032,2.1
16/01/2014,TEC-PH-10004437,86,19/01/2014,Medium,First Class,Barry Pond,Corporate,462,5,0%,180,97.2
25/02/2014,OFF-AR-10001759,252,28/02/2014,Medium,First Class,Barry Blumstein,Corporate,234,5,0%,109.8,11.44
16/04/2014,FUR-FU-10004460,123,19/04/2014,Medium,First Class,Adam Hart,Corporate,196,5,0%,70.722,36.52
19/04/2014,TEC-PH-10002068,985,22/04/2014,High,First Class,Sylvia Foulston,Corporate,218,5,0%,50,37.66
22/04/2014,FUR-BO-10004560,9,25/04/2014,High,First Class,Jennifer Braxton,Corporate,869,5,0%,217.2,153.37
15/05/2014,OFF-LA-10004544,343,18/05/2014,High,First Class,Anthony Jacobs,Corporate,74,5,0%,37,9.4
15/05/2014,OFF-AR-10003338,343,18/05/2014,High,First Class,Anthony Jacobs,Corporate,37,5,0%,9.3,3.45
15/05/2014,OFF-AR-10003045,343,18/05/2014,High,First Class,Anthony Jacobs,Corporate,15,5,0%,6.615,2.05
19/05/2014,TEC-PH-10002185,41,20/05/2014,High,First Class,Todd Boyes,Corporate,35,5,0%,15.6375,4.33
26/05/2014,OFF-BI-10001275,115,29/05/2014,Medium,First Class,Matthew Clasen,Corporate,22,5,0%,5.7,0.24
4/06/2014,FUR-TA-10001664,9,7/06/2014,High,First Class,Bart Watters,Corporate,4363,5,0%,305.4,12.14
10/06/2014,OFF-BI-10004098,345,13/06/2014,Medium,First Class,Jane Waco,Corporate,158,5,0%,1.5,28.47
12/06/2014,OFF-BI-10002172,219,13/06/2014,High,First Class,Mitch Gastineau,Corporate,257,5,0%,64.2,34.33
17/07/2014,TEC-MA-10004997,536,20/07/2014,Medium,First Class,Christine Phan,Corporate,597,5,0%,77.55,40.88
11/09/2014,OFF-BI-10000341,175,12/09/2014,High,First Class,Laurel Workman,Corporate,259,5,0%,46.5,77.68
23/09/2014,OFF-FA-10000260,28,25/09/2014,Medium,First Class,Anthony Rawles,Corporate,71,5,0%,4.2,6.96
26/09/2014,OFF-ST-10002352,335,29/09/2014,Medium,First Class,Luke Schmidt,Corporate,40,5,0%,10.374,5.11
16/10/2014,OFF-PA-10000675,38,18/10/2014,Critical,First Class,Roland Schwarz,Corporate,205,5,0%,100.4255,35.32
20/10/2014,OFF-SU-10000105,350,22/10/2014,High,First Class,Dorothy Badders,Corporate,246,5,0%,24.6,82.44
28/10/2014,OFF-FA-10001727,86,31/10/2014,High,First Class,Dionis Lloyd,Corporate,37,5,0%,0,5.4
31/10/2014,OFF-EN-10001940,86,2/11/2014,Medium,First Class,Hilary Holden,Corporate,78,5,0%,3.9,16.64
31/10/2014,OFF-ST-10002632,86,2/11/2014,Medium,First Class,Hilary Holden,Corporate,165,5,0%,11.5,15.25
10/11/2014,OFF-SU-10002323,54,13/11/2014,Medium,First Class,Shaun Chance,Corporate,155,5,0%,0,23.96
14/11/2014,TEC-PH-10004389,155,17/11/2014,Medium,First Class,Ken Brennan,Corporate,630,5,0%,163.787,67.39
17/11/2014,OFF-FA-10004899,374,20/11/2014,Medium,First Class,Karen Carlisle,Corporate,96,5,0%,48,9.8
27/11/2014,OFF-AR-10000266,28,29/11/2014,Critical,First Class,Helen Wasserman,Corporate,138,5,0%,10.95,57.92
27/11/2014,OFF-SU-10003665,102,29/11/2014,High,First Class,Stuart Van,Corporate,84,5,0%,35.9,20.93
1/12/2014,OFF-ST-10003056,410,2/12/2014,Critical,First Class,Deirdre Greer,Corporate,78,5,0%,3.8,17.9
13/12/2014,FUR-CH-10001114,21,16/12/2014,High,First Class,Carol Adams,Corporate,193,5,0%,86.6,11.73
16/12/2014,FUR-BO-10000676,627,19/12/2014,Critical,First Class,Cari Sayre,Corporate,630,5,0%,31.5,181.05
17/12/2014,OFF-AP-10002681,225,19/12/2014,Critical,First Class,Muhammed Yedwab,Corporate,1806,5,0%,126.4,381.14
17/12/2014,FUR-BO-10004472,225,19/12/2014,Critical,First Class,Muhammed Yedwab,Corporate,1213,5,0%,606.2,269.53
25/12/2014,OFF-LA-10000203,86,28/12/2014,High,First Class,Alyssa Crouse,Corporate,22,5,0%,9.3,3.96
9/05/2011,OFF-LA-10003121,34,9/05/2011,Medium,Same Day,Sean Braxton,Corporate,21,5,0%,9.499,2.61
27/06/2011,OFF-LA-10002068,21,27/06/2011,Medium,Same Day,Maribeth Yedwab,Corporate,36,5,0%,11.9,5.56
25/08/2011,OFF-SU-10001813,252,25/08/2011,Medium,Same Day,Lela Donovan,Corporate,76,5,0%,1.5,6.74
26/09/2011,OFF-ST-10004857,55,26/09/2011,Medium,Same Day,Rachel Payne,Corporate,88,5,0%,30.6,9.49
22/11/2011,OFF-AR-10004772,102,22/11/2011,Medium,Same Day,Maya Herman,Corporate,67,5,0%,13.4,10.51
22/11/2011,OFF-BI-10000769,102,22/11/2011,Medium,Same Day,Maya Herman,Corporate,44,5,0%,12.2,0.52
3/12/2011,TEC-PH-10000160,350,3/12/2011,Medium,Same Day,Lisa Ryan,Corporate,3228,5,0%,742.35,244.67
13/10/2012,FUR-BO-10004142,473,13/10/2012,Critical,Same Day,Ed Braxton,Corporate,1461,5,0%,598.8,166.14
27/10/2012,OFF-PA-10001795,95,27/10/2012,Medium,Same Day,Fred Hopkins,Corporate,119,5,0%,11.85,20.81
8/11/2012,OFF-ST-10000885,155,8/11/2012,Medium,Same Day,Keith Dawkins,Corporate,67,5,0%,16.7875,14.54
31/12/2012,OFF-PA-10004190,16,31/12/2012,High,Same Day,Mark Haberlin,Corporate,93,5,0%,41.6,14.28
18/01/2013,FUR-FU-10000743,611,18/01/2013,Medium,Same Day,Matt Collister,Corporate,383,5,0%,26.8,37.03
29/05/2013,OFF-SU-10001218,155,29/05/2013,High,Same Day,Edward Hooks,Corporate,55,5,0%,15.372,10.35
27/06/2013,OFF-FA-10000624,38,27/06/2013,Critical,Same Day,Adam Hart,Corporate,18,5,0%,8.95,4.89
1/07/2013,OFF-BI-10003503,11,1/07/2013,High,Same Day,Yana Sorensen,Corporate,29,5,0%,9.3,3.23
13/09/2013,TEC-PH-10004006,215,13/09/2013,Critical,Same Day,Jim Epp,Corporate,840,5,0%,260.4,286.67
25/09/2013,FUR-FU-10002501,38,25/09/2013,Critical,Same Day,Edward Becker,Corporate,63,5,0%,23.384,11.72
28/09/2013,OFF-AR-10004739,28,28/09/2013,Medium,Same Day,Nicole Hansen,Corporate,270,5,0%,91.65,52.16
4/10/2013,TEC-AC-10003294,70,4/10/2013,Medium,Same Day,Barry Blumstein,Corporate,139,5,0%,16.6,34.93
29/10/2013,FUR-FU-10003806,155,29/10/2013,High,Same Day,Victoria Brennan,Corporate,757,5,0%,75.68,206.61
4/11/2013,OFF-BI-10000115,82,4/11/2013,High,Same Day,Brendan Sweed,Corporate,31,5,0%,1.2,4.9
9/11/2013,OFF-AR-10004151,375,9/11/2013,Critical,Same Day,Brendan Murry,Corporate,243,5,0%,43.65,65.01
17/12/2013,OFF-AP-10000330,143,17/12/2013,High,Same Day,Victoria Pisteka,Corporate,2712,5,0%,1220.25,226.25
16/04/2014,FUR-BO-10003697,9,16/04/2014,Critical,Same Day,Brad Norvell,Corporate,996,5,0%,119.55,282.58
12/06/2014,FUR-FU-10002696,40,12/06/2014,High,Same Day,Justin Deggeller,Corporate,378,5,0%,105.7,80.74
19/06/2014,OFF-FA-10000746,1077,19/06/2014,Medium,Same Day,Katrina Edelman,Corporate,65,5,0%,4.5,0.01
6/08/2014,TEC-CO-10001678,1090,6/08/2014,Medium,Same Day,Rick Wilson,Corporate,1591,5,0%,508.95,243.57
13/08/2014,FUR-CH-10002331,343,13/08/2014,High,Same Day,Brenda Bowman,Corporate,1780,5,0%,373.779,20.17
13/08/2014,OFF-AR-10001953,343,13/08/2014,High,Same Day,Brenda Bowman,Corporate,220,5,0%,59.373,17.36
23/09/2014,OFF-AR-10001609,473,24/09/2014,Medium,Same Day,Barry Pond,Corporate,60,5,0%,16,1.49
4/12/2014,OFF-ST-10004342,40,4/12/2014,Critical,Same Day,Alejandro Savely,Corporate,36,5,0%,17.5,11.06
16/12/2014,OFF-FA-10003818,28,16/12/2014,Critical,Same Day,Maya Herman,Corporate,49,5,0%,18.15,17.93
19/12/2014,TEC-CO-10004567,9,19/12/2014,Medium,Same Day,Harold Engle,Corporate,1600,5,0%,719.85,91.1
15/01/2011,OFF-PA-10001869,67,20/01/2011,Medium,Second Class,Don Jones,Corporate,170,5,0%,25.35,8.42
1/02/2011,OFF-AR-10001529,129,3/02/2011,High,Second Class,Gene Hale,Corporate,140,5,0%,15.3,19.23
1/02/2011,OFF-AP-10001254,158,5/02/2011,Medium,Second Class,David Kendrick,Corporate,352,5,0%,137.4,33.15
24/03/2011,OFF-LA-10000732,42,26/03/2011,Critical,Second Class,Laurel Workman,Corporate,33,5,0%,10.2,10.21
5/04/2011,OFF-SU-10002881,64,9/04/2011,High,Second Class,Greg Maxwell,Corporate,4164,5,0%,83.281,846.54
18/04/2011,OFF-PA-10003868,273,20/04/2011,Critical,Second Class,Tom Stivers,Corporate,242,5,0%,9.6,19.59
10/06/2011,OFF-LA-10003930,108,15/06/2011,Medium,Second Class,Heather Kirkland,Corporate,492,5,0%,240.8595,11.76
18/06/2011,OFF-SU-10000085,70,23/06/2011,High,Second Class,Lori Olson,Corporate,136,5,0%,50.3,12.85
30/06/2011,OFF-AR-10001374,38,3/07/2011,Medium,Second Class,Anthony Rawles,Corporate,32,5,0%,10.368,1.53
8/07/2011,OFF-PA-10002040,28,12/07/2011,Medium,Second Class,Jason Gross,Corporate,249,5,0%,29.85,16.91
3/08/2011,TEC-PH-10000720,536,6/08/2011,Critical,Second Class,Don Miller,Corporate,841,5,0%,319.35,296.68
5/08/2011,FUR-CH-10002335,382,7/08/2011,High,Second Class,Ricardo Sperren,Corporate,1133,5,0%,294.671,115.77
10/08/2011,OFF-BI-10001384,551,12/08/2011,High,Second Class,Alan Haines,Corporate,69,5,0%,25.5,10.59
13/08/2011,OFF-BI-10002562,174,18/08/2011,Medium,Second Class,Deirdre Greer,Corporate,265,5,0%,108.45,27.53
8/09/2011,OFF-EN-10003832,11,13/09/2011,High,Second Class,Muhammed MacIntyre,Corporate,61,5,0%,6.6,12.58
9/09/2011,OFF-ST-10000078,317,12/09/2011,High,Second Class,Rick Reed,Corporate,1326,5,0%,238.653,97.93
11/09/2011,OFF-AP-10001233,264,13/09/2011,High,Second Class,Rick Reed,Corporate,288,5,0%,123.6,77.64
23/09/2011,FUR-BO-10001585,40,27/09/2011,High,Second Class,Ben Peterman,Corporate,568,5,0%,158.9,66.39
14/10/2011,OFF-ST-10001469,419,16/10/2011,High,Second Class,Jim Epp,Corporate,270,5,0%,16.194,37.82
18/10/2011,TEC-PH-10002352,328,20/10/2011,Medium,Second Class,Alan Schoenberger,Corporate,1395,5,0%,362.687,140.1
19/10/2011,OFF-LA-10002787,38,22/10/2011,Medium,Second Class,Rachel Payne,Corporate,19,5,0%,9,2.31
4/11/2011,OFF-ST-10003334,245,9/11/2011,Medium,Second Class,Jason Klamczynski,Corporate,238,5,0%,42.75,16.22
18/11/2011,OFF-ST-10000885,277,20/11/2011,High,Second Class,Julie Creighton,Corporate,67,5,0%,16.7875,7.77
23/11/2011,OFF-EN-10000383,708,25/11/2011,High,Second Class,Stewart Carmichael,Corporate,30,5,0%,6.3,3.46
28/11/2011,FUR-FU-10003773,76,1/12/2011,Critical,Second Class,Chris Selesnick,Corporate,398,5,0%,43.736,121.91
5/12/2011,OFF-BI-10000280,105,9/12/2011,High,Second Class,Jim Sink,Corporate,23,5,0%,0,3.21
20/12/2011,OFF-BI-10002738,243,25/12/2011,Medium,Second Class,Mary Zewe,Corporate,40,5,0%,16.8,0.96
27/12/2011,OFF-BI-10004142,417,31/12/2011,High,Second Class,Thea Hudgings,Corporate,27,5,0%,11.2,5.25
29/12/2011,OFF-FA-10000401,40,1/01/2012,Critical,Second Class,Elpida Rittenbach,Corporate,45,5,0%,2.6,6.35
2/03/2012,OFF-BI-10003774,36,7/03/2012,Medium,Second Class,Yoseph Carroll,Corporate,152,5,0%,69.6,14.64
7/03/2012,OFF-PA-10000032,16,11/03/2012,Medium,Second Class,Alan Schoenberger,Corporate,104,5,0%,37.4,4.51
19/03/2012,OFF-LA-10000658,345,21/03/2012,High,Second Class,Ken Dana,Corporate,61,5,0%,21.9,7.39
24/03/2012,FUR-FU-10003832,172,27/03/2012,High,Second Class,Cathy Prescott,Corporate,47,5,0%,13.132,7.52
25/04/2012,TEC-AC-10001254,151,30/04/2012,High,Second Class,Janet Molinari,Corporate,579,5,0%,225.9,104.17
25/04/2012,OFF-ST-10003159,151,30/04/2012,High,Second Class,Janet Molinari,Corporate,243,5,0%,43.65,39.73
8/05/2012,FUR-BO-10000112,251,11/05/2012,Medium,Second Class,Ann Blume,Corporate,617,5,0%,172.65,36.38
8/05/2012,OFF-BI-10004328,321,13/05/2012,Medium,Second Class,Justin Ritter,Corporate,245,5,0%,88.05,25.19
16/05/2012,OFF-LA-10001065,105,21/05/2012,Medium,Second Class,Noel Staavos,Corporate,23,5,0%,3,2.09
22/05/2012,OFF-FA-10003789,28,24/05/2012,High,Second Class,Keith Dawkins,Corporate,73,5,0%,12.3,8.59
25/05/2012,FUR-BO-10000502,105,27/05/2012,High,Second Class,David Smith,Corporate,1462,5,0%,233.8,180.52
25/05/2012,OFF-AP-10000179,105,27/05/2012,High,Second Class,David Smith,Corporate,1731,5,0%,17.3,135.4
25/05/2012,OFF-LA-10002992,435,28/05/2012,Critical,Second Class,Guy Phonely,Corporate,49,5,0%,0.45,12.23
31/05/2012,OFF-PA-10002120,176,2/06/2012,High,Second Class,Elizabeth Moffitt,Corporate,275,5,0%,134.652,42.95
31/05/2012,OFF-AR-10000307,109,2/06/2012,Medium,Second Class,Stefania Perrino,Corporate,122,5,0%,48.6,19.46
31/05/2012,OFF-PA-10001905,109,2/06/2012,Medium,Second Class,Stefania Perrino,Corporate,102,5,0%,14.25,13.18
8/06/2012,OFF-LA-10001294,221,10/06/2012,Critical,Second Class,Kimberly Carter,Corporate,33,5,0%,13.6,11.7
9/08/2012,OFF-LA-10004848,201,11/08/2012,High,Second Class,Deirdre Greer,Corporate,59,5,0%,25.2,8.38
12/08/2012,TEC-AC-10000887,151,17/08/2012,Medium,Second Class,Alex Russell,Corporate,208,5,0%,43.5,3.95
24/08/2012,OFF-BI-10000972,120,26/08/2012,High,Second Class,Michael Stewart,Corporate,151,5,0%,28.5,16.75
24/09/2012,FUR-FU-10002017,98,28/09/2012,Medium,Second Class,Deirdre Greer,Corporate,219,5,0%,15.3,7.74
24/09/2012,OFF-AR-10004492,98,28/09/2012,Medium,Second Class,Deirdre Greer,Corporate,269,5,0%,21.45,6.06
26/09/2012,FUR-CH-10001914,222,1/10/2012,Medium,Second Class,Cindy Schnelling,Corporate,197,5,0%,39.4,7.23
27/09/2012,OFF-AR-10002067,172,29/09/2012,Critical,Second Class,Saphhira Shifley,Corporate,99,5,0%,25.792,16.36
27/09/2012,OFF-AR-10000127,108,30/09/2012,Medium,Second Class,Helen Wasserman,Corporate,16,5,0%,4.756,1.91
5/10/2012,OFF-ST-10001328,68,8/10/2012,Medium,Second Class,Sylvia Foulston,Corporate,78,5,0%,21.714,4.27
9/10/2012,TEC-AC-10002049,108,12/10/2012,Critical,Second Class,Brian Moss,Corporate,620,5,0%,111.591,181.01
17/10/2012,OFF-ST-10004296,18,21/10/2012,Medium,Second Class,Craig Yedwab,Corporate,80,5,0%,34.4,6.7
19/10/2012,OFF-ST-10003203,215,21/10/2012,Medium,Second Class,Frank Hawley,Corporate,985,5,0%,423.45,98.02
24/10/2012,OFF-BI-10004446,95,26/10/2012,Medium,Second Class,Jason Klamczynski,Corporate,255,5,0%,73.95,22.73
29/10/2012,OFF-EN-10001627,124,2/11/2012,High,Second Class,Hilary Holden,Corporate,255,5,0%,30.45,18.43
31/10/2012,OFF-EN-10002600,38,4/11/2012,High,Second Class,Damala Kotsonis,Corporate,15,5,0%,7.08,2.08
10/11/2012,OFF-ST-10003306,127,14/11/2012,High,Second Class,Steve Chapman,Corporate,714,5,0%,207.147,60.51
4/12/2012,FUR-FU-10002111,38,9/12/2012,Medium,Second Class,Harry Marie,Corporate,36,5,0%,13.832,2.39
12/12/2012,OFF-PA-10002036,123,15/12/2012,Medium,Second Class,Jonathan Doherty,Corporate,32,5,0%,15.876,3.24
17/12/2012,OFF-PA-10003390,201,20/12/2012,Medium,Second Class,George Zrebassa,Corporate,142,5,0%,8.4,15.32
31/12/2012,OFF-BI-10003707,34,3/01/2013,High,Second Class,Karen Carlisle,Corporate,76,5,0%,38.15,13.46
4/01/2013,OFF-AR-10001291,19,6/01/2013,Critical,Second Class,Suzanne McNair,Corporate,259,5,0%,95.7,73.13
29/01/2013,OFF-SU-10001592,243,31/01/2013,Medium,Second Class,Fred Wasserman,Corporate,135,5,0%,37.8,12.85
12/02/2013,FUR-FU-10000668,36,17/02/2013,Medium,Second Class,Rick Reed,Corporate,535,5,0%,128.4,73.99
19/02/2013,OFF-EN-10000788,9,24/02/2013,Medium,Second Class,Tamara Chand,Corporate,142,5,0%,69.6,13.13
21/02/2013,OFF-ST-10001809,38,26/02/2013,Medium,Second Class,Matthew Clasen,Corporate,449,5,0%,8.983,54.23
4/03/2013,OFF-SU-10003456,109,6/03/2013,Critical,Second Class,Michelle Ellison,Corporate,145,5,0%,7.2,33.49
13/03/2013,OFF-ST-10002756,38,16/03/2013,Medium,Second Class,Dean Katz,Corporate,677,5,0%,6.7655,18.47
13/03/2013,OFF-AP-10003842,38,16/03/2013,Medium,Second Class,Dean Katz,Corporate,155,5,0%,40.274,6.36
26/03/2013,OFF-FA-10004709,109,31/03/2013,Medium,Second Class,Bill Shonely,Corporate,81,5,0%,28.5,10.28
3/04/2013,FUR-CH-10000847,167,7/04/2013,High,Second Class,Denny Joy,Corporate,1455,5,0%,378.274,211.16
21/05/2013,OFF-SU-10003739,499,23/05/2013,High,Second Class,Jason Gross,Corporate,81,5,0%,8.8,8.52
28/05/2013,FUR-CH-10002024,108,30/05/2013,High,Second Class,Laura Armstrong,Corporate,3505,5,0%,700.98,383.35
3/06/2013,OFF-AP-10004186,98,6/06/2013,High,Second Class,Quincy Jones,Corporate,2594,5,0%,1141.2,236.06
24/06/2013,FUR-BO-10003326,21,26/06/2013,Medium,Second Class,Thomas Boland,Corporate,495,5,0%,113.8,28.91
26/06/2013,OFF-SU-10003252,486,28/06/2013,High,Second Class,John Grady,Corporate,209,5,0%,24.9,38.27
28/06/2013,OFF-AR-10003245,102,3/07/2013,High,Second Class,Corey Catlett,Corporate,171,5,0%,42.8,30.57
16/07/2013,TEC-AC-10000398,320,20/07/2013,High,Second Class,Victoria Wilson,Corporate,570,5,0%,0,74.21
17/07/2013,OFF-BI-10004728,76,21/07/2013,Medium,Second Class,Jonathan Doherty,Corporate,24,5,0%,11.086,1.22
17/07/2013,OFF-EN-10001509,76,21/07/2013,Medium,Second Class,Jonathan Doherty,Corporate,10,5,0%,4.794,0.82
26/07/2013,TEC-PH-10002262,167,29/07/2013,Critical,Second Class,Sally Hughsby,Corporate,298,5,0%,83.314,52.36
26/07/2013,FUR-FU-10001756,167,29/07/2013,Critical,Second Class,Sally Hughsby,Corporate,95,5,0%,27.608,18.13
2/08/2013,TEC-AC-10000866,215,4/08/2013,High,Second Class,Mitch Gastineau,Corporate,1283,5,0%,217.95,134.52
10/08/2013,OFF-EN-10002728,36,12/08/2013,High,Second Class,Elizabeth Moffitt,Corporate,239,5,0%,54.9,31.5
16/08/2013,TEC-CO-10001472,215,18/08/2013,Critical,Second Class,Michael Stewart,Corporate,1195,5,0%,585.6,93.95
16/08/2013,OFF-SU-10001762,202,20/08/2013,High,Second Class,John Grady,Corporate,249,5,0%,79.5,32.28
6/09/2013,OFF-EN-10003381,9,11/09/2013,Medium,Second Class,Thomas Boland,Corporate,147,5,0%,72,32.11
11/09/2013,OFF-EN-10002723,314,13/09/2013,Critical,Second Class,Fred Chung,Corporate,255,5,0%,12.6,102.71
19/09/2013,OFF-SU-10003126,690,23/09/2013,Medium,Second Class,Steven Ward,Corporate,155,5,0%,57.4,12.2
19/09/2013,OFF-EN-10003850,690,23/09/2013,Medium,Second Class,Steven Ward,Corporate,41,5,0%,20,2.93
25/09/2013,OFF-PA-10000380,38,27/09/2013,Medium,Second Class,Laura Armstrong,Corporate,42,5,0%,20.85,5.31
26/09/2013,FUR-FU-10001711,18,28/09/2013,High,Second Class,Cathy Prescott,Corporate,362,5,0%,170.1,43.14
15/10/2013,OFF-EN-10000383,453,19/10/2013,High,Second Class,Roy Phan,Corporate,51,5,0%,22.3,10.53
21/10/2013,OFF-AP-10000407,105,26/10/2013,Medium,Second Class,Steven Ward,Corporate,1762,5,0%,475.8,44.36
30/10/2013,TEC-AC-10001500,320,2/11/2013,High,Second Class,Don Jones,Corporate,506,5,0%,30.3,90.12
7/11/2013,OFF-PA-10004854,102,11/11/2013,Medium,Second Class,Rob Williams,Corporate,161,5,0%,30.5,16.48
9/11/2013,OFF-EN-10000075,86,11/11/2013,High,Second Class,Ken Brennan,Corporate,167,5,0%,51.8,12.64
2/12/2013,OFF-SU-10004664,64,4/12/2013,Critical,Second Class,Jonathan Doherty,Corporate,41,5,0%,11.803,0.23
9/12/2013,TEC-PH-10003555,277,13/12/2013,High,Second Class,Quincy Jones,Corporate,115,5,0%,2.299,8.29
19/12/2013,OFF-EN-10001728,109,24/12/2013,High,Second Class,Eudokia Martin,Corporate,226,5,0%,61.05,30.26
21/12/2013,FUR-FU-10001255,105,26/12/2013,Medium,Second Class,Lela Donovan,Corporate,57,5,0%,3.9,5.81
23/12/2013,FUR-CH-10000423,1048,28/12/2013,Medium,Second Class,Quincy Jones,Corporate,289,5,0%,63.45,22.09
14/01/2014,OFF-SU-10002881,191,19/01/2014,Medium,Second Class,Cathy Prescott,Corporate,4164,5,0%,83.281,262.42
14/01/2014,OFF-FA-10003161,649,16/01/2014,High,Second Class,Eleni McCrary,Corporate,59,5,0%,24.3,5.5
14/01/2014,OFF-PA-10004983,191,19/01/2014,Medium,Second Class,Cathy Prescott,Corporate,32,5,0%,15.552,1.49
7/02/2014,OFF-SU-10000970,160,9/02/2014,Critical,Second Class,Julie Creighton,Corporate,183,5,0%,23.7,51.6
14/02/2014,FUR-FU-10002335,174,16/02/2014,Medium,Second Class,Ann Chong,Corporate,79,5,0%,22.2,11.77
28/02/2014,OFF-ST-10004996,775,2/03/2014,High,Second Class,Roy Phan,Corporate,271,5,0%,56.85,55.23
4/03/2014,OFF-SU-10000294,729,8/03/2014,Medium,Second Class,Stewart Carmichael,Corporate,128,5,0%,47.3,12.45
4/03/2014,OFF-BI-10004644,882,6/03/2014,Medium,Second Class,Alan Haines,Corporate,38,5,0%,17.1,7.72
21/03/2014,TEC-AC-10000336,66,24/03/2014,High,Second Class,Erica Bern,Corporate,134,5,0%,60.4,12.26
1/04/2014,TEC-CO-10001449,41,3/04/2014,High,Second Class,Jim Epp,Corporate,3000,5,0%,1439.976,439.69
8/04/2014,FUR-BO-10001860,511,11/04/2014,Medium,Second Class,Dan Reichenbach,Corporate,737,5,0%,265.05,60.96
8/04/2014,TEC-PH-10001640,511,11/04/2014,Medium,Second Class,Dan Reichenbach,Corporate,365,5,0%,149.7,22.02
30/04/2014,OFF-PA-10000562,168,2/05/2014,High,Second Class,Theresa Swint,Corporate,120,5,0%,5.85,16.4
6/05/2014,OFF-LA-10004749,177,8/05/2014,High,Second Class,Lela Donovan,Corporate,34,5,0%,2,3.81
23/05/2014,OFF-ST-10001050,321,26/05/2014,Medium,Second Class,Stephanie Phelps,Corporate,242,5,0%,65.25,20.76
5/06/2014,OFF-EN-10000053,140,7/06/2014,Medium,Second Class,Brendan Murry,Corporate,67,5,0%,25.5,6.63
